,0,1
23729,2372,59
23730,2373,7
23731,2373,25
23732,2373,1
23733,2373,27
23734,2373,17
23735,2373,22
23736,2373,10
23737,2373,23
23738,2373,24
23739,2373,26
23740,2374,3
23741,2374,4
23742,2374,7
23743,2374,1
23744,2374,25
23745,2374,17
23746,2374,27
23747,2374,22
23748,2374,23
23749,2374,24
23750,2375,3
23751,2375,4
23752,2375,25
23753,2375,1
23754,2375,17
23755,2375,13
23756,2375,22
23757,2375,23
23758,2375,20
23759,2375,26
23760,2376,3
23761,2376,4
23762,2376,24
23763,2376,7
23764,2376,27
23765,2376,0
23766,2376,13
23767,2376,10
23768,2376,9
23769,2376,32
23770,2377,1
23771,2377,4
23772,2377,25
23773,2377,17
23774,2377,7
23775,2377,22
23776,2377,23
23777,2377,26
23778,2377,20
23779,2377,27
23780,2378,25
23781,2378,4
23782,2378,7
23783,2378,27
23784,2378,10
23785,2378,6
23786,2378,9
23787,2378,19
23788,2378,12
23789,2378,13
23790,2379,0
23791,2379,16
23792,2379,19
23793,2379,3
23794,2379,4
23795,2379,1
23796,2379,25
23797,2379,30
23798,2379,15
23799,2379,7
23800,2380,3
23801,2380,4
23802,2380,25
23803,2380,17
23804,2380,22
23805,2380,23
23806,2380,27
23807,2380,20
23808,2380,24
23809,2380,13
23810,2381,3
23811,2381,25
23812,2381,4
23813,2381,0
23814,2381,7
23815,2381,27
23816,2381,6
23817,2381,12
23818,2381,16
23819,2381,13
23820,2382,3
23821,2382,25
23822,2382,1
23823,2382,17
23824,2382,27
23825,2382,22
23826,2382,23
23827,2382,24
23828,2382,20
23829,2382,26
23830,2383,25
23831,2383,1
23832,2383,4
23833,2383,17
23834,2383,22
23835,2383,23
23836,2383,7
23837,2383,26
23838,2383,24
23839,2383,20
23840,2384,1
23841,2384,17
23842,2384,3
23843,2384,25
23844,2384,22
23845,2384,23
23846,2384,24
23847,2384,20
23848,2384,26
23849,2384,4
23850,2385,29
23851,2385,0
23852,2385,16
23853,2385,30
23854,2385,19
23855,2385,5
23856,2385,15
23857,2385,3
23858,2385,145
23859,2385,45
23860,2386,3
23861,2386,4
23862,2386,0
23863,2386,25
23864,2386,7
23865,2386,1
23866,2386,10
23867,2386,17
23868,2386,16
23869,2386,22
23870,2387,3
23871,2387,0
23872,2387,4
23873,2387,25
23874,2387,1
23875,2387,7
23876,2387,17
23877,2387,16
23878,2387,22
23879,2387,24
23880,2388,3
23881,2388,4
23882,2388,27
23883,2388,12
23884,2388,0
23885,2388,31
23886,2388,6
23887,2388,37
23888,2388,57
23889,2388,45
23890,2389,0
23891,2389,16
23892,2389,19
23893,2389,30
23894,2389,15
23895,2389,3
23896,2389,1
23897,2389,4
23898,2389,25
23899,2389,2
23900,2390,3
23901,2390,4
23902,2390,25
23903,2390,1
23904,2390,7
23905,2390,23
23906,2390,24
23907,2390,26
23908,2390,45
23909,2390,32
23910,2391,19
23911,2391,15
23912,2391,3
23913,2391,2
23914,2391,25
23915,2391,1
23916,2391,4
23917,2391,17
23918,2391,24
23919,2391,22
23920,2392,3
23921,2392,25
23922,2392,1
23923,2392,4
23924,2392,10
23925,2392,7
23926,2392,17
23927,2392,22
23928,2392,23
23929,2392,24
23930,2393,4
23931,2393,7
23932,2393,20
23933,2393,10
23934,2393,2
23935,2393,21
23936,2393,31
23937,2393,44
23938,2393,28
23939,2393,57
23940,2394,30
23941,2394,3
23942,2394,15
23943,2394,25
23944,2394,45
23945,2394,4
23946,2394,10
23947,2394,1
23948,2394,7
23949,2394,37
23950,2395,3
23951,2395,4
23952,2395,25
23953,2395,7
23954,2395,1
23955,2395,17
23956,2395,27
23957,2395,22
23958,2395,0
23959,2395,23
23960,2396,3
23961,2396,4
23962,2396,1
23963,2396,7
23964,2396,25
23965,2396,17
23966,2396,22
23967,2396,23
23968,2396,27
23969,2396,24
23970,2397,0
23971,2397,37
23972,2397,45
23973,2397,13
23974,2397,31
23975,2397,2
23976,2397,44
23977,2397,12
23978,2397,30
23979,2397,16
23980,2398,4
23981,2398,0
23982,2398,27
23983,2398,12
23984,2398,10
23985,2398,13
23986,2398,9
23987,2398,32
23988,2398,31
23989,2398,16
23990,2399,0
23991,2399,30
23992,2399,15
23993,2399,3
23994,2399,1
23995,2399,25
23996,2399,4
23997,2399,2
23998,2399,17
23999,2399,22
24000,2400,4
24001,2400,25
24002,2400,1
24003,2400,17
24004,2400,27
24005,2400,22
24006,2400,23
24007,2400,26
24008,2400,24
24009,2400,20
24010,2401,3
24011,2401,7
24012,2401,0
24013,2401,25
24014,2401,1
24015,2401,27
24016,2401,17
24017,2401,22
24018,2401,23
24019,2401,12
24020,2402,3
24021,2402,4
24022,2402,7
24023,2402,1
24024,2402,25
24025,2402,17
24026,2402,22
24027,2402,27
24028,2402,12
24029,2402,23
24030,2403,3
24031,2403,4
24032,2403,0
24033,2403,7
24034,2403,27
24035,2403,10
24036,2403,9
24037,2403,16
24038,2403,12
24039,2403,13
24040,2404,4
24041,2404,10
24042,2404,30
24043,2404,27
24044,2404,37
24045,2404,9
24046,2404,21
24047,2404,44
24048,2404,12
24049,2404,13
24050,2405,25
24051,2405,13
24052,2405,10
24053,2405,6
24054,2405,31
24055,2405,32
24056,2405,2
24057,2405,19
24058,2405,21
24059,2405,37
24060,2406,25
24061,2406,27
24062,2406,12
24063,2406,0
24064,2406,31
24065,2406,6
24066,2406,10
24067,2406,9
24068,2406,32
24069,2406,49
24070,2407,0
24071,2407,3
24072,2407,16
24073,2407,1
24074,2407,19
24075,2407,4
24076,2407,25
24077,2407,17
24078,2407,22
24079,2407,23
24080,2408,25
24081,2408,1
24082,2408,3
24083,2408,17
24084,2408,22
24085,2408,23
24086,2408,20
24087,2408,26
24088,2408,4
24089,2408,24
24090,2409,1
24091,2409,22
24092,2409,23
24093,2409,20
24094,2409,26
24095,2409,24
24096,2409,13
24097,2409,0
24098,2409,57
24099,2409,9
24100,2410,19
24101,2410,3
24102,2410,4
24103,2410,45
24104,2410,25
24105,2410,10
24106,2410,1
24107,2410,7
24108,2410,37
24109,2410,21
24110,2411,30
24111,2411,15
24112,2411,32
24113,2411,27
24114,2411,9
24115,2411,44
24116,2411,12
24117,2411,13
24118,2411,39
24119,2411,6
24120,2412,0
24121,2412,16
24122,2412,19
24123,2412,30
24124,2412,3
24125,2412,15
24126,2412,1
24127,2412,25
24128,2412,2
24129,2412,4
24130,2413,3
24131,2413,4
24132,2413,1
24133,2413,7
24134,2413,17
24135,2413,23
24136,2413,27
24137,2413,0
24138,2413,24
24139,2413,26
24140,2414,9
24141,2414,31
24142,2414,10
24143,2414,32
24144,2414,28
24145,2414,45
24146,2414,42
24147,2414,14
24148,2414,30
24149,2414,47
24150,2415,1
24151,2415,17
24152,2415,22
24153,2415,23
24154,2415,27
24155,2415,10
24156,2415,24
24157,2415,26
24158,2415,20
24159,2415,0
24160,2416,0
24161,2416,16
24162,2416,30
24163,2416,19
24164,2416,15
24165,2416,3
24166,2416,4
24167,2416,45
24168,2416,25
24169,2416,10
24170,2417,3
24171,2417,7
24172,2417,16
24173,2417,19
24174,2417,27
24175,2417,10
24176,2417,32
24177,2417,12
24178,2417,13
24179,2417,30
24180,2418,31
24181,2418,10
24182,2418,6
24183,2418,0
24184,2418,57
24185,2418,42
24186,2418,37
24187,2418,54
24188,2418,2
24189,2418,45
24190,2419,0
24191,2419,25
24192,2419,30
24193,2419,4
24194,2419,1
24195,2419,16
24196,2419,15
24197,2419,19
24198,2419,37
24199,2419,2
24200,2420,4
24201,2420,17
24202,2420,22
24203,2420,23
24204,2420,2
24205,2420,24
24206,2420,27
24207,2420,26
24208,2420,20
24209,2420,9
24210,2421,4
24211,2421,25
24212,2421,31
24213,2421,0
24214,2421,10
24215,2421,49
24216,2421,32
24217,2421,44
24218,2421,2
24219,2421,42
24220,2422,3
24221,2422,25
24222,2422,4
24223,2422,15
24224,2422,45
24225,2422,37
24226,2422,21
24227,2422,29
24228,2422,32
24229,2422,9
24230,2423,3
24231,2423,25
24232,2423,4
24233,2423,1
24234,2423,7
24235,2423,0
24236,2423,17
24237,2423,22
24238,2423,23
24239,2423,24
24240,2424,3
24241,2424,4
24242,2424,25
24243,2424,0
24244,2424,1
24245,2424,17
24246,2424,27
24247,2424,22
24248,2424,10
24249,2424,23
24250,2425,3
24251,2425,25
24252,2425,7
24253,2425,17
24254,2425,22
24255,2425,23
24256,2425,24
24257,2425,27
24258,2425,26
24259,2425,20
24260,2426,3
24261,2426,25
24262,2426,19
24263,2426,1
24264,2426,4
24265,2426,10
24266,2426,17
24267,2426,22
24268,2426,24
24269,2426,37
24270,2427,1
24271,2427,17
24272,2427,22
24273,2427,23
24274,2427,0
24275,2427,24
24276,2427,26
24277,2427,20
24278,2427,44
24279,2427,37
24280,2428,3
24281,2428,25
24282,2428,20
24283,2428,26
24284,2428,24
24285,2428,0
24286,2428,27
24287,2428,10
24288,2428,31
24289,2428,9
24290,2429,3
24291,2429,4
24292,2429,1
24293,2429,17
24294,2429,22
24295,2429,27
24296,2429,23
24297,2429,26
24298,2429,20
24299,2429,24
24300,2430,4
24301,2430,1
24302,2430,7
24303,2430,17
24304,2430,22
24305,2430,23
24306,2430,24
24307,2430,57
24308,2430,9
24309,2430,0
24310,2431,3
24311,2431,25
24312,2431,27
24313,2431,12
24314,2431,0
24315,2431,31
24316,2431,10
24317,2431,28
24318,2431,44
24319,2431,16
24320,2432,3
24321,2432,15
24322,2432,19
24323,2432,10
24324,2432,1
24325,2432,45
24326,2432,37
24327,2432,17
24328,2432,21
24329,2432,22
24330,2433,0
24331,2433,16
24332,2433,19
24333,2433,25
24334,2433,4
24335,2433,1
24336,2433,46
24337,2433,39
24338,2433,44
24339,2433,17
24340,2434,17
24341,2434,2
24342,2434,22
24343,2434,23
24344,2434,4
24345,2434,24
24346,2434,26
24347,2434,20
24348,2434,7
24349,2434,45
24350,2435,3
24351,2435,4
24352,2435,27
24353,2435,10
24354,2435,0
24355,2435,31
24356,2435,21
24357,2435,37
24358,2435,28
24359,2435,2
24360,2436,3
24361,2436,4
24362,2436,25
24363,2436,1
24364,2436,0
24365,2436,17
24366,2436,22
24367,2436,23
24368,2436,24
24369,2436,26
24370,2437,3
24371,2437,4
24372,2437,7
24373,2437,1
24374,2437,25
24375,2437,27
24376,2437,17
24377,2437,22
24378,2437,23
24379,2437,12
24380,2438,0
24381,2438,3
24382,2438,16
24383,2438,7
24384,2438,19
24385,2438,10
24386,2438,2
24387,2438,45
24388,2438,27
24389,2438,32
24390,2439,0
24391,2439,3
24392,2439,4
24393,2439,1
24394,2439,16
24395,2439,19
24396,2439,21
24397,2439,32
24398,2439,2
24399,2439,17
24400,2440,3
24401,2440,1
24402,2440,4
24403,2440,25
24404,2440,17
24405,2440,22
24406,2440,0
24407,2440,23
24408,2440,24
24409,2440,7
24410,2441,3
24411,2441,4
24412,2441,30
24413,2441,25
24414,2441,1
24415,2441,15
24416,2441,7
24417,2441,10
24418,2441,45
24419,2441,17
24420,2442,0
24421,2442,16
24422,2442,19
24423,2442,30
24424,2442,15
24425,2442,3
24426,2442,5
24427,2442,4
24428,2442,145
24429,2442,45
24430,2443,3
24431,2443,4
24432,2443,0
24433,2443,1
24434,2443,25
24435,2443,17
24436,2443,7
24437,2443,22
24438,2443,23
24439,2443,24
24440,2444,3
24441,2444,25
24442,2444,1
24443,2444,27
24444,2444,17
24445,2444,22
24446,2444,0
24447,2444,23
24448,2444,24
24449,2444,12
24450,2445,3
24451,2445,4
24452,2445,25
24453,2445,1
24454,2445,17
24455,2445,22
24456,2445,27
24457,2445,0
24458,2445,23
24459,2445,24
24460,2446,1
24461,2446,3
24462,2446,17
24463,2446,22
24464,2446,23
24465,2446,20
24466,2446,26
24467,2446,24
24468,2446,4
24469,2446,25
24470,2447,3
24471,2447,1
24472,2447,25
24473,2447,17
24474,2447,4
24475,2447,22
24476,2447,23
24477,2447,26
24478,2447,20
24479,2447,24
24480,2448,3
24481,2448,1
24482,2448,4
24483,2448,25
24484,2448,20
24485,2448,26
24486,2448,7
24487,2448,24
24488,2448,0
24489,2448,12
24490,2449,3
24491,2449,1
24492,2449,4
24493,2449,7
24494,2449,25
24495,2449,17
24496,2449,22
24497,2449,23
24498,2449,0
24499,2449,24
24500,2450,3
24501,2450,25
24502,2450,4
24503,2450,7
24504,2450,0
24505,2450,27
24506,2450,10
24507,2450,12
24508,2450,13
24509,2450,2
24510,2451,17
24511,2451,22
24512,2451,7
24513,2451,23
24514,2451,26
24515,2451,20
24516,2451,10
24517,2451,27
24518,2451,45
24519,2451,13
24520,2452,1
24521,2452,25
24522,2452,17
24523,2452,0
24524,2452,22
24525,2452,23
24526,2452,24
24527,2452,27
24528,2452,26
24529,2452,20
24530,2453,1
24531,2453,17
24532,2453,22
24533,2453,23
24534,2453,24
24535,2453,26
24536,2453,20
24537,2453,32
24538,2453,45
24539,2453,21
24540,2454,1
24541,2454,25
24542,2454,13
24543,2454,17
24544,2454,22
24545,2454,23
24546,2454,20
24547,2454,26
24548,2454,24
24549,2454,6
24550,2455,4
24551,2455,1
24552,2455,17
24553,2455,22
24554,2455,23
24555,2455,24
24556,2455,26
24557,2455,20
24558,2455,0
24559,2455,6
24560,2456,4
24561,2456,7
24562,2456,10
24563,2456,2
24564,2456,30
24565,2456,15
24566,2456,9
24567,2456,32
24568,2456,13
24569,2456,45
24570,2457,3
24571,2457,4
24572,2457,7
24573,2457,25
24574,2457,1
24575,2457,0
24576,2457,17
24577,2457,22
24578,2457,23
24579,2457,27
24580,2458,25
24581,2458,17
24582,2458,22
24583,2458,7
24584,2458,24
24585,2458,12
24586,2458,13
24587,2458,0
24588,2458,31
24589,2458,6
24590,2459,3
24591,2459,25
24592,2459,4
24593,2459,0
24594,2459,7
24595,2459,27
24596,2459,2
24597,2459,16
24598,2459,10
24599,2459,6
24600,2460,7
24601,2460,25
24602,2460,27
24603,2460,12
24604,2460,6
24605,2460,0
24606,2460,10
24607,2460,32
24608,2460,49
24609,2460,44
24610,2461,3
24611,2461,1
24612,2461,15
24613,2461,45
24614,2461,4
24615,2461,17
24616,2461,22
24617,2461,37
24618,2461,23
24619,2461,21
24620,2462,1
24621,2462,25
24622,2462,7
24623,2462,17
24624,2462,22
24625,2462,23
24626,2462,24
24627,2462,26
24628,2462,20
24629,2462,12
24630,2463,1
24631,2463,25
24632,2463,3
24633,2463,17
24634,2463,22
24635,2463,23
24636,2463,20
24637,2463,26
24638,2463,24
24639,2463,4
24640,2464,3
24641,2464,4
24642,2464,0
24643,2464,1
24644,2464,7
24645,2464,25
24646,2464,17
24647,2464,22
24648,2464,23
24649,2464,16
24650,2465,4
24651,2465,27
24652,2465,24
24653,2465,6
24654,2465,9
24655,2465,10
24656,2465,0
24657,2465,32
24658,2465,28
24659,2465,49
24660,2466,3
24661,2466,1
24662,2466,25
24663,2466,4
24664,2466,17
24665,2466,22
24666,2466,23
24667,2466,20
24668,2466,26
24669,2466,24
24670,2467,0
24671,2467,16
24672,2467,19
24673,2467,3
24674,2467,2
24675,2467,1
24676,2467,25
24677,2467,17
24678,2467,30
24679,2467,4
24680,2468,3
24681,2468,1
24682,2468,25
24683,2468,4
24684,2468,17
24685,2468,22
24686,2468,23
24687,2468,24
24688,2468,26
24689,2468,20
24690,2469,4
24691,2469,0
24692,2469,7
24693,2469,1
24694,2469,30
24695,2469,45
24696,2469,16
24697,2469,17
24698,2469,27
24699,2469,21
24700,2470,4
24701,2470,17
24702,2470,25
24703,2470,24
24704,2470,6
24705,2470,0
24706,2470,57
24707,2470,10
24708,2470,44
24709,2470,9
24710,2471,3
24711,2471,4
24712,2471,25
24713,2471,1
24714,2471,7
24715,2471,10
24716,2471,17
24717,2471,45
24718,2471,22
24719,2471,23
24720,2472,4
24721,2472,7
24722,2472,27
24723,2472,6
24724,2472,12
24725,2472,13
24726,2472,0
24727,2472,31
24728,2472,57
24729,2472,9
24730,2473,0
24731,2473,1
24732,2473,17
24733,2473,22
24734,2473,23
24735,2473,24
24736,2473,26
24737,2473,20
24738,2473,16
24739,2473,19
24740,2474,25
24741,2474,4
24742,2474,0
24743,2474,13
24744,2474,9
24745,2474,31
24746,2474,57
24747,2474,2
24748,2474,28
24749,2474,37
24750,2475,3
24751,2475,0
24752,2475,4
24753,2475,1
24754,2475,25
24755,2475,7
24756,2475,17
24757,2475,22
24758,2475,23
24759,2475,24
24760,2476,3
24761,2476,1
24762,2476,4
24763,2476,0
24764,2476,25
24765,2476,17
24766,2476,7
24767,2476,22
24768,2476,23
24769,2476,24
24770,2477,3
24771,2477,25
24772,2477,26
24773,2477,24
24774,2477,12
24775,2477,31
24776,2477,9
24777,2477,0
24778,2477,57
24779,2477,32
24780,2478,0
24781,2478,16
24782,2478,3
24783,2478,1
24784,2478,4
24785,2478,25
24786,2478,30
24787,2478,17
24788,2478,22
24789,2478,15
24790,2479,0
24791,2479,3
24792,2479,25
24793,2479,16
24794,2479,19
24795,2479,15
24796,2479,4
24797,2479,1
24798,2479,2
24799,2479,21
24800,2480,3
24801,2480,25
24802,2480,4
24803,2480,1
24804,2480,7
24805,2480,17
24806,2480,45
24807,2480,15
24808,2480,10
24809,2480,2
24810,2481,25
24811,2481,4
24812,2481,27
24813,2481,12
24814,2481,13
24815,2481,31
24816,2481,9
24817,2481,2
24818,2481,32
24819,2481,28
24820,2482,9
24821,2482,32
24822,2482,2
24823,2482,21
24824,2482,57
24825,2482,44
24826,2482,14
24827,2482,42
24828,2482,48
24829,2482,34
24830,2483,0
24831,2483,29
24832,2483,30
24833,2483,16
24834,2483,19
24835,2483,15
24836,2483,3
24837,2483,4
24838,2483,45
24839,2483,25
24840,2484,25
24841,2484,3
24842,2484,1
24843,2484,0
24844,2484,17
24845,2484,22
24846,2484,23
24847,2484,26
24848,2484,20
24849,2484,10
24850,2485,3
24851,2485,4
24852,2485,25
24853,2485,7
24854,2485,27
24855,2485,12
24856,2485,13
24857,2485,6
24858,2485,9
24859,2485,31
24860,2486,25
24861,2486,1
24862,2486,7
24863,2486,17
24864,2486,22
24865,2486,24
24866,2486,23
24867,2486,26
24868,2486,20
24869,2486,27
24870,2487,0
24871,2487,30
24872,2487,16
24873,2487,19
24874,2487,3
24875,2487,25
24876,2487,45
24877,2487,4
24878,2487,1
24879,2487,10
24880,2488,29
24881,2488,25
24882,2488,4
24883,2488,1
24884,2488,7
24885,2488,17
24886,2488,22
24887,2488,24
24888,2488,23
24889,2488,44
24890,2489,7
24891,2489,17
24892,2489,22
24893,2489,23
24894,2489,26
24895,2489,20
24896,2489,24
24897,2489,12
24898,2489,13
24899,2489,31
24900,2490,4
24901,2490,1
24902,2490,7
24903,2490,25
24904,2490,17
24905,2490,22
24906,2490,27
24907,2490,23
24908,2490,20
24909,2490,26
24910,2491,3
24911,2491,4
24912,2491,7
24913,2491,27
24914,2491,0
24915,2491,12
24916,2491,13
24917,2491,9
24918,2491,6
24919,2491,31
24920,2492,9
24921,2492,12
24922,2492,6
24923,2492,14
24924,2492,114
24925,2492,34
24926,2492,29
24927,2492,51
24928,2492,137
24929,2492,66
24930,2493,0
24931,2493,3
24932,2493,16
24933,2493,30
24934,2493,19
24935,2493,4
24936,2493,25
24937,2493,1
24938,2493,15
24939,2493,29
24940,2494,3
24941,2494,4
24942,2494,25
24943,2494,1
24944,2494,7
24945,2494,17
24946,2494,45
24947,2494,10
24948,2494,22
24949,2494,24
24950,2495,3
24951,2495,4
24952,2495,15
24953,2495,25
24954,2495,1
24955,2495,7
24956,2495,17
24957,2495,22
24958,2495,23
24959,2495,45
24960,2496,7
24961,2496,1
24962,2496,17
24963,2496,22
24964,2496,23
24965,2496,24
24966,2496,26
24967,2496,20
24968,2496,13
24969,2496,10
24970,2497,13
24971,2497,10
24972,2497,0
24973,2497,44
24974,2497,28
24975,2497,21
24976,2497,49
24977,2497,37
24978,2497,42
24979,2497,2
24980,2498,0
24981,2498,16
24982,2498,29
24983,2498,30
24984,2498,19
24985,2498,3
24986,2498,15
24987,2498,4
24988,2498,25
24989,2498,1
24990,2499,3
24991,2499,1
24992,2499,4
24993,2499,17
24994,2499,7
24995,2499,25
24996,2499,22
24997,2499,23
24998,2499,20
24999,2499,24
25000,2500,3
25001,2500,24
25002,2500,27
25003,2500,13
25004,2500,31
25005,2500,0
25006,2500,32
25007,2500,49
25008,2500,54
25009,2500,64
25010,2501,7
25011,2501,24
25012,2501,27
25013,2501,12
25014,2501,6
25015,2501,13
25016,2501,31
25017,2501,9
25018,2501,57
25019,2501,10
25020,2502,4
25021,2502,7
25022,2502,0
25023,2502,27
25024,2502,9
25025,2502,32
25026,2502,12
25027,2502,13
25028,2502,2
25029,2502,16
25030,2503,4
25031,2503,7
25032,2503,25
25033,2503,1
25034,2503,17
25035,2503,27
25036,2503,22
25037,2503,23
25038,2503,0
25039,2503,13
25040,2504,13
25041,2504,9
25042,2504,0
25043,2504,44
25044,2504,64
25045,2504,21
25046,2504,59
25047,2504,42
25048,2504,14
25049,2504,2
25050,2505,7
25051,2505,25
25052,2505,27
25053,2505,12
25054,2505,13
25055,2505,0
25056,2505,10
25057,2505,31
25058,2505,9
25059,2505,44
25060,2506,1
25061,2506,25
25062,2506,17
25063,2506,22
25064,2506,13
25065,2506,23
25066,2506,20
25067,2506,26
25068,2506,24
25069,2506,31
25070,2507,4
25071,2507,25
25072,2507,16
25073,2507,45
25074,2507,19
25075,2507,17
25076,2507,22
25077,2507,32
25078,2507,23
25079,2507,24
25080,2508,19
25081,2508,30
25082,2508,1
25083,2508,3
25084,2508,2
25085,2508,15
25086,2508,25
25087,2508,29
25088,2508,17
25089,2508,22
25090,2509,3
25091,2509,25
25092,2509,4
25093,2509,1
25094,2509,17
25095,2509,7
25096,2509,22
25097,2509,23
25098,2509,24
25099,2509,26
25100,2510,7
25101,2510,32
25102,2510,27
25103,2510,29
25104,2510,31
25105,2510,12
25106,2510,46
25107,2510,6
25108,2510,99
25109,2510,34
25110,2511,3
25111,2511,0
25112,2511,1
25113,2511,25
25114,2511,4
25115,2511,17
25116,2511,22
25117,2511,23
25118,2511,24
25119,2511,26
25120,2512,27
25121,2512,0
25122,2512,9
25123,2512,10
25124,2512,32
25125,2512,16
25126,2512,57
25127,2512,44
25128,2512,28
25129,2512,19
25130,2513,0
25131,2513,4
25132,2513,25
25133,2513,7
25134,2513,1
25135,2513,30
25136,2513,10
25137,2513,15
25138,2513,16
25139,2513,45
25140,2514,1
25141,2514,7
25142,2514,25
25143,2514,17
25144,2514,22
25145,2514,23
25146,2514,24
25147,2514,27
25148,2514,26
25149,2514,20
25150,2515,7
25151,2515,12
25152,2515,0
25153,2515,9
25154,2515,10
25155,2515,32
25156,2515,16
25157,2515,44
25158,2515,19
25159,2515,54
25160,2516,3
25161,2516,17
25162,2516,25
25163,2516,22
25164,2516,0
25165,2516,20
25166,2516,7
25167,2516,16
25168,2516,10
25169,2516,27
25170,2517,3
25171,2517,4
25172,2517,1
25173,2517,7
25174,2517,17
25175,2517,22
25176,2517,23
25177,2517,26
25178,2517,20
25179,2517,0
25180,2518,3
25181,2518,25
25182,2518,4
25183,2518,17
25184,2518,22
25185,2518,7
25186,2518,23
25187,2518,26
25188,2518,20
25189,2518,0
25190,2519,0
25191,2519,16
25192,2519,19
25193,2519,30
25194,2519,15
25195,2519,145
25196,2519,3
25197,2519,4
25198,2519,45
25199,2519,46
25200,2520,7
25201,2520,1
25202,2520,25
25203,2520,27
25204,2520,17
25205,2520,22
25206,2520,23
25207,2520,24
25208,2520,26
25209,2520,20
25210,2521,1
25211,2521,4
25212,2521,17
25213,2521,21
25214,2521,22
25215,2521,24
25216,2521,23
25217,2521,7
25218,2521,26
25219,2521,56
25220,2522,1
25221,2522,22
25222,2522,23
25223,2522,7
25224,2522,0
25225,2522,20
25226,2522,24
25227,2522,27
25228,2522,13
25229,2522,6
25230,2523,3
25231,2523,25
25232,2523,4
25233,2523,7
25234,2523,2
25235,2523,27
25236,2523,10
25237,2523,30
25238,2523,32
25239,2523,9
25240,2524,25
25241,2524,1
25242,2524,17
25243,2524,22
25244,2524,23
25245,2524,24
25246,2524,26
25247,2524,20
25248,2524,31
25249,2524,0
25250,2525,25
25251,2525,30
25252,2525,1
25253,2525,10
25254,2525,45
25255,2525,7
25256,2525,17
25257,2525,37
25258,2525,32
25259,2525,22
25260,2526,22
25261,2526,4
25262,2526,7
25263,2526,0
25264,2526,9
25265,2526,10
25266,2526,44
25267,2526,28
25268,2526,32
25269,2526,16
25270,2527,4
25271,2527,7
25272,2527,9
25273,2527,30
25274,2527,45
25275,2527,21
25276,2527,57
25277,2527,8
25278,2527,56
25279,2527,49
25280,2528,3
25281,2528,4
25282,2528,25
25283,2528,1
25284,2528,7
25285,2528,17
25286,2528,22
25287,2528,15
25288,2528,10
25289,2528,24
25290,2529,3
25291,2529,4
25292,2529,7
25293,2529,25
25294,2529,1
25295,2529,17
25296,2529,22
25297,2529,23
25298,2529,26
25299,2529,20
25300,2530,4
25301,2530,1
25302,2530,7
25303,2530,17
25304,2530,22
25305,2530,32
25306,2530,23
25307,2530,24
25308,2530,37
25309,2530,26
25310,2531,24
25311,2531,27
25312,2531,12
25313,2531,13
25314,2531,21
25315,2531,2
25316,2531,37
25317,2531,44
25318,2531,45
25319,2531,57
25320,2532,0
25321,2532,3
25322,2532,4
25323,2532,25
25324,2532,1
25325,2532,17
25326,2532,30
25327,2532,7
25328,2532,22
25329,2532,23
25330,2533,4
25331,2533,7
25332,2533,0
25333,2533,27
25334,2533,9
25335,2533,16
25336,2533,21
25337,2533,45
25338,2533,37
25339,2533,12
25340,2534,25
25341,2534,1
25342,2534,27
25343,2534,17
25344,2534,22
25345,2534,13
25346,2534,0
25347,2534,23
25348,2534,10
25349,2534,24
25350,2535,3
25351,2535,1
25352,2535,15
25353,2535,17
25354,2535,22
25355,2535,23
25356,2535,24
25357,2535,26
25358,2535,20
25359,2535,27
25360,2536,3
25361,2536,4
25362,2536,7
25363,2536,0
25364,2536,27
25365,2536,10
25366,2536,9
25367,2536,12
25368,2536,13
25369,2536,2
25370,2537,25
25371,2537,0
25372,2537,24
25373,2537,10
25374,2537,27
25375,2537,32
25376,2537,12
25377,2537,9
25378,2537,13
25379,2537,15
25380,2538,0
25381,2538,3
25382,2538,25
25383,2538,1
25384,2538,37
25385,2538,21
25386,2538,17
25387,2538,22
25388,2538,24
25389,2538,23
25390,2539,3
25391,2539,1
25392,2539,17
25393,2539,22
25394,2539,23
25395,2539,20
25396,2539,26
25397,2539,24
25398,2539,31
25399,2539,0
25400,2540,7
25401,2540,25
25402,2540,1
25403,2540,17
25404,2540,22
25405,2540,23
25406,2540,0
25407,2540,24
25408,2540,26
25409,2540,20
25410,2541,7
25411,2541,12
25412,2541,13
25413,2541,31
25414,2541,9
25415,2541,57
25416,2541,0
25417,2541,10
25418,2541,44
25419,2541,49
25420,2542,3
25421,2542,4
25422,2542,10
25423,2542,7
25424,2542,27
25425,2542,9
25426,2542,44
25427,2542,29
25428,2542,31
25429,2542,13
25430,2543,1
25431,2543,0
25432,2543,17
25433,2543,22
25434,2543,23
25435,2543,24
25436,2543,37
25437,2543,44
25438,2543,26
25439,2543,20
25440,2544,22
25441,2544,23
25442,2544,26
25443,2544,20
25444,2544,0
25445,2544,12
25446,2544,37
25447,2544,6
25448,2544,57
25449,2544,59
25450,2545,1
25451,2545,4
25452,2545,24
25453,2545,26
25454,2545,20
25455,2545,27
25456,2545,44
25457,2545,9
25458,2545,31
25459,2545,12
25460,2546,3
25461,2546,1
25462,2546,25
25463,2546,17
25464,2546,22
25465,2546,23
25466,2546,26
25467,2546,20
25468,2546,12
25469,2546,24
25470,2547,3
25471,2547,7
25472,2547,25
25473,2547,27
25474,2547,13
25475,2547,0
25476,2547,31
25477,2547,9
